review_id,category,verified_purchase,stars,review_text
R0011144,fitness,1,2,Not worth it. The comfort failed after a week.
R0011145,electronics,1,4,Love it — charging is great and it works as expected.
R0011146,pet,1,4,Great value. Fast shipping and the training is excellent.
R0011147,home,1,3,It’s okay. The packaging is fine but nothing special.
R0011148,home,1,3,Average. The delivery meets the basics.
R0011149,pet,1,5,Great value. Fast shipping and the smell is excellent.
R0011150,home,1,3,Decent overall. The quality could be better.
R0011151,pet,0,5,Great value. Fast shipping and the ingredients is excellent.
R0011152,home,0,5,Surprisingly good. The assembly exceeded my expectations.
R0011153,electronics,1,3,Average. The charging meets the basics.
R0011154,electronics,1,4,Love it — battery life is great and it works as expected.
R0011155,home,1,5,Great value. Fast shipping and the quality is excellent.
R0011156,fitness,1,4,Love it — workout is great and it works as expected.
R0011157,home,1,2,Not worth it. The packaging failed after a week.
R0011158,fitness,1,3,It’s okay. The workout is fine but nothing special.
R0011159,electronics,1,5,Love it — charging is great and it works as expected.
R0011160,fitness,1,5,Five stars. Easy to use and the durable is solid.
R0011161,pet,1,5,Five stars. Easy to use and the smell is solid.
R0011162,electronics,1,4,Great value. Fast shipping and the bluetooth is excellent.
R0011163,electronics,1,5,Love it — screen is great and it works as expected.
R0011164,fitness,0,5,Five stars. Easy to use and the fit is solid.
R0011165,beauty,1,4,Five stars. Easy to use and the skin is solid.
R0011166,electronics,0,3,It’s okay. The charging is fine but nothing special.
R0011167,pet,1,5,Love it — taste is great and it works as expected.
R0011168,fitness,1,4,Great value. Fast shipping and the grip is excellent.
R0011169,fitness,1,1,One star. The sweat was misleading in the description.
R0011170,pet,0,3,Average. The my cat meets the basics.
R0011171,electronics,1,5,Surprisingly good. The sound quality exceeded my expectations.
R0011172,home,0,1,Not worth it. The packaging failed after a week.
R0011173,home,1,2,Disappointed — the quality is not good and support was unhelpful.
R0011174,home,1,4,Surprisingly good. The assembly exceeded my expectations.
R0011175,fitness,1,5,Great value. Fast shipping and the comfort is excellent.
R0011176,home,1,5,Love it — instructions is great and it works as expected.
R0011177,home,1,2,One star. The assembly was misleading in the description.
R0011178,electronics,0,4,Great value. Fast shipping and the bluetooth is excellent.
R0011179,fitness,0,1,Poor quality. The durable is frustrating to deal with.
R0011180,home,1,4,Surprisingly good. The packaging exceeded my expectations.
R0011181,home,1,3,Decent overall. The assembly could be better.
R0011182,home,0,5,Surprisingly good. The size exceeded my expectations.
R0011183,fitness,1,4,Surprisingly good. The grip exceeded my expectations.
R0011184,electronics,1,1,Not worth it. The battery life failed after a week.
R0011185,pet,1,5,Surprisingly good. The my cat exceeded my expectations.
R0011186,pet,1,5,Five stars. Easy to use and the taste is solid.
R0011187,fitness,1,4,Five stars. Easy to use and the fit is solid.
R0011188,electronics,1,5,Love it — sound quality is great and it works as expected.
R0011189,electronics,1,1,Disappointed — the setup is not good and support was unhelpful.
R0011190,electronics,1,5,Surprisingly good. The setup exceeded my expectations.
R0011191,electronics,1,5,Love it — battery life is great and it works as expected.
R0011192,home,1,4,Love it — assembly is great and it works as expected.
R0011193,pet,1,5,Surprisingly good. The smell exceeded my expectations.
R0011194,beauty,0,4,Surprisingly good. The texture exceeded my expectations.
R0011195,electronics,1,4,Five stars. Easy to use and the sound quality is solid.
R0011196,pet,1,4,Surprisingly good. The my cat exceeded my expectations.
R0011197,home,1,5,Five stars. Easy to use and the delivery is solid.
R0011198,pet,1,5,Five stars. Easy to use and the ingredients is solid.
R0011199,fitness,1,4,Surprisingly good. The grip exceeded my expectations.
R0011200,pet,0,3,Decent overall. The my dog could be better.
R0011201,electronics,1,1,Not worth it. The screen failed after a week.
R0011202,beauty,0,3,Decent overall. The skin could be better.
R0011203,electronics,0,5,Surprisingly good. The battery life exceeded my expectations.
R0011204,home,1,5,Five stars. Easy to use and the packaging is solid.
R0011205,pet,0,3,Decent overall. The my cat could be better.
R0011206,beauty,0,4,Love it — texture is great and it works as expected.
R0011207,beauty,1,4,Surprisingly good. The skin exceeded my expectations.
R0011208,electronics,1,5,Love it — bluetooth is great and it works as expected.
R0011209,fitness,1,2,Disappointed — the durable is not good and support was unhelpful.
R0011210,pet,1,2,Not worth it. The taste failed after a week.
R0011211,home,1,5,Surprisingly good. The assembly exceeded my expectations.
R0011212,electronics,0,3,It’s okay. The screen is fine but nothing special.
R0011213,electronics,1,5,Five stars. Easy to use and the setup is solid.
R0011214,fitness,1,5,Great value. Fast shipping and the durable is excellent.
R0011215,electronics,0,3,Decent overall. The battery life could be better.
R0011216,beauty,1,4,Five stars. Easy to use and the scent is solid.
R0011217,electronics,1,5,Surprisingly good. The setup exceeded my expectations.
R0011218,home,1,5,Great value. Fast shipping and the size is excellent.
R0011219,beauty,1,4,Great value. Fast shipping and the skin is excellent.
R0011220,fitness,1,4,Love it — sweat is great and it works as expected.
R0011221,pet,1,5,Love it — my cat is great and it works as expected.
R0011222,home,1,4,Love it — assembly is great and it works as expected.
R0011223,beauty,1,5,Surprisingly good. The value exceeded my expectations.
R0011224,home,1,5,Five stars. Easy to use and the instructions is solid.
R0011225,home,0,5,Five stars. Easy to use and the size is solid.
R0011226,fitness,1,1,Not worth it. The sweat failed after a week.
R0011227,electronics,1,3,Average. The screen meets the basics.
R0011228,fitness,1,3,It’s okay. The grip is fine but nothing special.
R0011229,home,1,5,Surprisingly good. The size exceeded my expectations.
R0011230,home,1,5,Surprisingly good. The size exceeded my expectations.
R0011231,home,0,5,Great value. Fast shipping and the packaging is excellent.
R0011232,electronics,1,5,Five stars. Easy to use and the sound quality is solid.
R0011233,home,1,5,Love it — size is great and it works as expected.
R0011234,pet,1,4,Surprisingly good. The smell exceeded my expectations.
R0011235,home,0,2,One star. The quality was misleading in the description.
R0011236,electronics,1,5,Surprisingly good. The screen exceeded my expectations.
R0011237,home,0,5,Great value. Fast shipping and the size is excellent.
R0011238,electronics,0,4,Surprisingly good. The bluetooth exceeded my expectations.
R0011239,home,1,4,Love it — delivery is great and it works as expected.
R0011240,electronics,0,3,Average. The screen meets the basics.
R0011241,electronics,0,5,Great value. Fast shipping and the setup is excellent.
R0011242,beauty,0,1,Disappointed — the scent is not good and support was unhelpful.
R0011243,beauty,0,4,Love it — texture is great and it works as expected.
R0011244,electronics,1,5,Five stars. Easy to use and the bluetooth is solid.
R0011245,home,1,5,Surprisingly good. The size exceeded my expectations.
R0011246,home,1,5,Love it — quality is great and it works as expected.
R0011247,pet,1,4,Love it — smell is great and it works as expected.
R0011248,beauty,1,4,Five stars. Easy to use and the scent is solid.
R0011249,beauty,0,5,Great value. Fast shipping and the scent is excellent.
R0011250,electronics,1,5,Love it — setup is great and it works as expected.
R0011251,home,1,3,Decent overall. The delivery could be better.
R0011252,home,1,4,Love it — quality is great and it works as expected.
R0011253,home,0,3,Decent overall. The size could be better.
R0011254,beauty,1,5,Great value. Fast shipping and the texture is excellent.
R0011255,beauty,1,5,Surprisingly good. The texture exceeded my expectations.
R0011256,electronics,1,4,Five stars. Easy to use and the bluetooth is solid.
R0011257,fitness,1,3,Decent overall. The comfort could be better.
R0011258,electronics,0,5,Surprisingly good. The battery life exceeded my expectations.
R0011259,beauty,1,3,Average. The scent meets the basics.
R0011260,fitness,1,5,Five stars. Easy to use and the sweat is solid.
R0011261,beauty,1,5,Great value. Fast shipping and the texture is excellent.
R0011262,electronics,0,5,Love it — setup is great and it works as expected.
R0011263,electronics,1,4,Great value. Fast shipping and the bluetooth is excellent.
R0011264,electronics,0,5,Great value. Fast shipping and the bluetooth is excellent.
R0011265,home,1,1,Poor quality. The size is frustrating to deal with.
R0011266,electronics,1,5,Five stars. Easy to use and the battery life is solid.
R0011267,home,1,5,Love it — packaging is great and it works as expected.
R0011268,electronics,0,3,Decent overall. The screen could be better.
R0011269,electronics,1,5,Great value. Fast shipping and the setup is excellent.
R0011270,electronics,1,4,Love it — sound quality is great and it works as expected.
R0011271,pet,1,3,It’s okay. The my cat is fine but nothing special.
R0011272,fitness,0,4,Five stars. Easy to use and the workout is solid.
R0011273,home,1,3,Decent overall. The quality could be better.
R0011274,fitness,0,3,It’s okay. The comfort is fine but nothing special.
R0011275,home,1,5,Five stars. Easy to use and the packaging is solid.
R0011276,electronics,1,5,Five stars. Easy to use and the battery life is solid.
R0011277,fitness,0,5,Love it — fit is great and it works as expected.
R0011278,beauty,1,5,Five stars. Easy to use and the hydrating is solid.
R0011279,pet,1,5,Five stars. Easy to use and the training is solid.
R0011280,fitness,1,1,One star. The fit was misleading in the description.
R0011281,electronics,1,5,Love it — screen is great and it works as expected.
R0011282,home,1,5,Love it — packaging is great and it works as expected.
R0011283,beauty,0,5,Five stars. Easy to use and the hydrating is solid.
R0011284,home,1,3,Average. The delivery meets the basics.
R0011285,pet,1,3,It’s okay. The ingredients is fine but nothing special.
R0011286,home,0,3,Average. The instructions meets the basics.
R0011287,home,0,5,Love it — packaging is great and it works as expected.
R0011288,beauty,1,5,Love it — skin is great and it works as expected.
R0011289,home,1,5,Five stars. Easy to use and the delivery is solid.
R0011290,electronics,0,5,Great value. Fast shipping and the battery life is excellent.
R0011291,home,1,3,Average. The quality meets the basics.
R0011292,beauty,0,4,Surprisingly good. The value exceeded my expectations.
R0011293,pet,1,5,Love it — ingredients is great and it works as expected.
R0011294,fitness,1,4,Great value. Fast shipping and the workout is excellent.
R0011295,electronics,1,5,Five stars. Easy to use and the setup is solid.
R0011296,home,1,4,Great value. Fast shipping and the size is excellent.
R0011297,home,0,4,Love it — assembly is great and it works as expected.
R0011298,electronics,1,3,Average. The battery life meets the basics.
R0011299,beauty,1,3,It’s okay. The irritation is fine but nothing special.
R0011300,beauty,1,5,Great value. Fast shipping and the scent is excellent.
R0011301,beauty,1,5,Great value. Fast shipping and the irritation is excellent.
R0011302,pet,1,4,Great value. Fast shipping and the ingredients is excellent.
R0011303,electronics,1,4,Love it — setup is great and it works as expected.
R0011304,pet,0,5,Surprisingly good. The my cat exceeded my expectations.
R0011305,fitness,1,5,Great value. Fast shipping and the comfort is excellent.
R0011306,electronics,0,5,Five stars. Easy to use and the sound quality is solid.
R0011307,electronics,1,4,Five stars. Easy to use and the battery life is solid.
R0011308,beauty,1,5,Five stars. Easy to use and the irritation is solid.
R0011309,pet,1,3,Decent overall. The smell could be better.
R0011310,home,1,4,Love it — instructions is great and it works as expected.
R0011311,beauty,1,5,Love it — skin is great and it works as expected.
R0011312,pet,0,4,Five stars. Easy to use and the ingredients is solid.
R0011313,electronics,1,4,Five stars. Easy to use and the screen is solid.
R0011314,home,1,5,Love it — instructions is great and it works as expected.
R0011315,home,1,5,Love it — delivery is great and it works as expected.
R0011316,fitness,1,5,Five stars. Easy to use and the sweat is solid.
R0011317,home,0,4,Great value. Fast shipping and the delivery is excellent.
R0011318,beauty,0,1,Poor quality. The irritation is frustrating to deal with.
R0011319,home,0,5,Great value. Fast shipping and the assembly is excellent.
R0011320,fitness,1,5,Love it — workout is great and it works as expected.
R0011321,fitness,1,4,Love it — durable is great and it works as expected.
R0011322,home,1,2,Disappointed — the assembly is not good and support was unhelpful.
R0011323,fitness,1,3,It’s okay. The comfort is fine but nothing special.
R0011324,pet,0,4,Great value. Fast shipping and the taste is excellent.
R0011325,electronics,1,2,One star. The battery life was misleading in the description.
R0011326,fitness,1,3,Decent overall. The fit could be better.
R0011327,electronics,1,4,Love it — sound quality is great and it works as expected.
R0011328,pet,1,4,Five stars. Easy to use and the taste is solid.
R0011329,fitness,0,5,Surprisingly good. The grip exceeded my expectations.
R0011330,pet,1,1,Disappointed — the taste is not good and support was unhelpful.
R0011331,home,0,5,Surprisingly good. The delivery exceeded my expectations.
R0011332,fitness,1,2,One star. The workout was misleading in the description.
R0011333,fitness,1,3,It’s okay. The comfort is fine but nothing special.
R0011334,electronics,1,4,Great value. Fast shipping and the setup is excellent.
R0011335,electronics,0,4,Five stars. Easy to use and the battery life is solid.
R0011336,home,0,4,Surprisingly good. The size exceeded my expectations.
R0011337,beauty,1,5,Great value. Fast shipping and the texture is excellent.
R0011338,beauty,1,5,Surprisingly good. The texture exceeded my expectations.
R0011339,beauty,1,5,Great value. Fast shipping and the value is excellent.
R0011340,beauty,1,4,Love it — scent is great and it works as expected.
R0011341,pet,1,5,Five stars. Easy to use and the my dog is solid.
R0011342,home,1,4,Love it — assembly is great and it works as expected.
R0011343,home,1,5,Five stars. Easy to use and the assembly is solid.
R0011344,pet,0,4,Love it — smell is great and it works as expected.
R0011345,home,1,5,Five stars. Easy to use and the size is solid.
R0011346,electronics,1,3,Decent overall. The screen could be better.
R0011347,electronics,1,4,Five stars. Easy to use and the charging is solid.
R0011348,beauty,1,5,Great value. Fast shipping and the irritation is excellent.
R0011349,pet,1,4,Five stars. Easy to use and the taste is solid.
R0011350,pet,1,3,Average. The my cat meets the basics.
R0011351,fitness,0,5,Surprisingly good. The durable exceeded my expectations.
R0011352,beauty,1,2,Not worth it. The irritation failed after a week.
R0011353,beauty,0,4,Great value. Fast shipping and the texture is excellent.
R0011354,fitness,1,4,Great value. Fast shipping and the comfort is excellent.
R0011355,beauty,1,4,Surprisingly good. The texture exceeded my expectations.
R0011356,electronics,0,5,Love it — battery life is great and it works as expected.
R0011357,home,0,4,Great value. Fast shipping and the delivery is excellent.
R0011358,home,0,3,Average. The delivery meets the basics.
R0011359,fitness,1,1,Not worth it. The fit failed after a week.
R0011360,home,0,4,Five stars. Easy to use and the packaging is solid.
R0011361,pet,1,4,Surprisingly good. The my dog exceeded my expectations.
R0011362,electronics,0,3,Decent overall. The screen could be better.
R0011363,fitness,1,4,Five stars. Easy to use and the fit is solid.
R0011364,beauty,0,4,Surprisingly good. The skin exceeded my expectations.
R0011365,electronics,0,5,Five stars. Easy to use and the screen is solid.
R0011366,electronics,1,3,Decent overall. The sound quality could be better.
R0011367,beauty,0,2,Not worth it. The skin failed after a week.
R0011368,electronics,1,5,Great value. Fast shipping and the charging is excellent.
R0011369,beauty,1,3,Decent overall. The scent could be better.
R0011370,electronics,1,4,Love it — battery life is great and it works as expected.
R0011371,pet,1,4,Love it — smell is great and it works as expected.
R0011372,beauty,1,5,Love it — value is great and it works as expected.
R0011373,fitness,0,4,Five stars. Easy to use and the durable is solid.
R0011374,home,0,3,It’s okay. The packaging is fine but nothing special.
R0011375,beauty,1,5,Five stars. Easy to use and the skin is solid.
R0011376,fitness,1,2,One star. The comfort was misleading in the description.
R0011377,electronics,1,4,Great value. Fast shipping and the bluetooth is excellent.
R0011378,beauty,1,5,Five stars. Easy to use and the scent is solid.
R0011379,beauty,1,4,Five stars. Easy to use and the scent is solid.
R0011380,home,0,5,Surprisingly good. The packaging exceeded my expectations.
R0011381,home,1,3,Decent overall. The delivery could be better.
R0011382,electronics,0,4,Great value. Fast shipping and the charging is excellent.
R0011383,home,1,4,Five stars. Easy to use and the quality is solid.
R0011384,fitness,1,5,Surprisingly good. The workout exceeded my expectations.
R0011385,pet,1,5,Five stars. Easy to use and the training is solid.
R0011386,home,1,3,Average. The delivery meets the basics.
R0011387,fitness,1,1,Not worth it. The workout failed after a week.
R0011388,home,1,4,Great value. Fast shipping and the packaging is excellent.
R0011389,electronics,1,5,Love it — screen is great and it works as expected.
R0011390,fitness,0,5,Five stars. Easy to use and the comfort is solid.
R0011391,electronics,1,3,It’s okay. The sound quality is fine but nothing special.
R0011392,beauty,1,4,Love it — value is great and it works as expected.
R0011393,fitness,1,3,Average. The workout meets the basics.
R0011394,home,0,1,Not worth it. The instructions failed after a week.
R0011395,electronics,0,4,Great value. Fast shipping and the battery life is excellent.
R0011396,fitness,1,4,Great value. Fast shipping and the comfort is excellent.
R0011397,home,1,3,Decent overall. The size could be better.
R0011398,beauty,0,5,Love it — hydrating is great and it works as expected.
R0011399,home,0,4,Five stars. Easy to use and the delivery is solid.
R0011400,beauty,1,5,Love it — value is great and it works as expected.
R0011401,home,1,3,It’s okay. The delivery is fine but nothing special.
R0011402,home,1,4,Love it — packaging is great and it works as expected.
R0011403,electronics,1,5,Surprisingly good. The battery life exceeded my expectations.
R0011404,electronics,1,1,Poor quality. The screen is frustrating to deal with.
R0011405,electronics,0,5,Five stars. Easy to use and the charging is solid.
R0011406,home,0,1,One star. The assembly was misleading in the description.
R0011407,fitness,1,5,Five stars. Easy to use and the workout is solid.
R0011408,pet,0,4,Surprisingly good. The my dog exceeded my expectations.
R0011409,home,1,5,Love it — delivery is great and it works as expected.
R0011410,pet,1,4,Love it — smell is great and it works as expected.
R0011411,home,0,4,Love it — instructions is great and it works as expected.
R0011412,electronics,0,5,Love it — screen is great and it works as expected.
R0011413,home,1,5,Five stars. Easy to use and the assembly is solid.
R0011414,beauty,0,5,Surprisingly good. The value exceeded my expectations.
R0011415,electronics,0,5,Surprisingly good. The bluetooth exceeded my expectations.
R0011416,electronics,1,3,It’s okay. The bluetooth is fine but nothing special.
R0011417,home,1,4,Love it — size is great and it works as expected.
R0011418,electronics,0,5,Love it — setup is great and it works as expected.
R0011419,beauty,1,5,Love it — irritation is great and it works as expected.
R0011420,electronics,1,4,Surprisingly good. The screen exceeded my expectations.
R0011421,fitness,1,4,Love it — grip is great and it works as expected.
R0011422,electronics,0,5,Love it — bluetooth is great and it works as expected.
R0011423,pet,0,4,Surprisingly good. The smell exceeded my expectations.
R0011424,electronics,1,3,It’s okay. The sound quality is fine but nothing special.
R0011425,pet,0,3,Average. The smell meets the basics.
R0011426,home,1,4,Surprisingly good. The assembly exceeded my expectations.
R0011427,pet,1,4,Love it — smell is great and it works as expected.
R0011428,beauty,1,1,Not worth it. The hydrating failed after a week.
R0011429,beauty,1,4,Great value. Fast shipping and the value is excellent.
R0011430,fitness,1,1,Poor quality. The sweat is frustrating to deal with.
R0011431,pet,1,5,Surprisingly good. The ingredients exceeded my expectations.
R0011432,electronics,0,4,Great value. Fast shipping and the battery life is excellent.
R0011433,fitness,1,4,Five stars. Easy to use and the comfort is solid.
R0011434,beauty,1,5,Great value. Fast shipping and the scent is excellent.
R0011435,beauty,1,4,Surprisingly good. The skin exceeded my expectations.
R0011436,pet,1,5,Surprisingly good. The training exceeded my expectations.
R0011437,fitness,1,4,Love it — fit is great and it works as expected.
R0011438,home,1,5,Five stars. Easy to use and the size is solid.
R0011439,pet,1,5,Love it — training is great and it works as expected.
R0011440,home,1,3,It’s okay. The assembly is fine but nothing special.
R0011441,electronics,1,5,Five stars. Easy to use and the sound quality is solid.
R0011442,fitness,1,5,Love it — fit is great and it works as expected.
R0011443,fitness,1,2,Poor quality. The durable is frustrating to deal with.
R0011444,pet,0,5,Great value. Fast shipping and the my dog is excellent.
R0011445,home,1,5,Love it — packaging is great and it works as expected.
R0011446,electronics,0,4,Great value. Fast shipping and the bluetooth is excellent.
R0011447,electronics,1,5,Five stars. Easy to use and the battery life is solid.
R0011448,fitness,1,3,Decent overall. The sweat could be better.
R0011449,electronics,1,2,One star. The bluetooth was misleading in the description.
R0011450,beauty,1,4,Great value. Fast shipping and the hydrating is excellent.
R0011451,electronics,1,3,Average. The bluetooth meets the basics.
R0011452,pet,0,1,Disappointed — the my dog is not good and support was unhelpful.
R0011453,home,0,4,Great value. Fast shipping and the size is excellent.
R0011454,home,0,4,Surprisingly good. The assembly exceeded my expectations.
R0011455,electronics,1,2,One star. The charging was misleading in the description.
R0011456,home,1,4,Five stars. Easy to use and the assembly is solid.
R0011457,beauty,1,1,Not worth it. The value failed after a week.
R0011458,beauty,1,4,Great value. Fast shipping and the skin is excellent.
R0011459,beauty,1,1,One star. The scent was misleading in the description.
R0011460,pet,1,5,Love it — smell is great and it works as expected.
R0011461,electronics,1,4,Great value. Fast shipping and the charging is excellent.
R0011462,home,1,3,It’s okay. The quality is fine but nothing special.
R0011463,electronics,1,5,Love it — bluetooth is great and it works as expected.
R0011464,pet,1,4,Surprisingly good. The training exceeded my expectations.
R0011465,fitness,1,1,Poor quality. The workout is frustrating to deal with.
R0011466,fitness,1,3,Average. The grip meets the basics.
R0011467,electronics,1,5,Five stars. Easy to use and the charging is solid.
R0011468,fitness,0,1,Poor quality. The grip is frustrating to deal with.
R0011469,electronics,1,4,Great value. Fast shipping and the screen is excellent.
R0011470,pet,1,4,Love it — smell is great and it works as expected.
R0011471,beauty,1,5,Love it — value is great and it works as expected.
R0011472,pet,1,4,Great value. Fast shipping and the my cat is excellent.
R0011473,electronics,1,4,Love it — setup is great and it works as expected.
R0011474,fitness,0,5,Surprisingly good. The durable exceeded my expectations.
R0011475,home,1,4,Surprisingly good. The quality exceeded my expectations.
R0011476,home,1,4,Five stars. Easy to use and the size is solid.
R0011477,pet,1,4,Surprisingly good. The smell exceeded my expectations.
R0011478,electronics,0,5,Surprisingly good. The sound quality exceeded my expectations.
R0011479,electronics,0,5,Great value. Fast shipping and the charging is excellent.
R0011480,home,1,5,Surprisingly good. The assembly exceeded my expectations.
R0011481,electronics,1,5,Surprisingly good. The setup exceeded my expectations.
R0011482,pet,0,5,Great value. Fast shipping and the smell is excellent.
R0011483,electronics,1,4,Great value. Fast shipping and the screen is excellent.
R0011484,home,1,5,Love it — size is great and it works as expected.
R0011485,pet,0,5,Love it — taste is great and it works as expected.
R0011486,fitness,1,5,Surprisingly good. The sweat exceeded my expectations.
R0011487,home,1,5,Love it — size is great and it works as expected.
R0011488,electronics,1,5,Surprisingly good. The battery life exceeded my expectations.
R0011489,electronics,0,5,Five stars. Easy to use and the screen is solid.
R0011490,home,1,5,Surprisingly good. The delivery exceeded my expectations.
R0011491,beauty,1,4,Surprisingly good. The irritation exceeded my expectations.
R0011492,home,0,5,Five stars. Easy to use and the packaging is solid.
R0011493,beauty,1,5,Love it — hydrating is great and it works as expected.
R0011494,electronics,1,5,Surprisingly good. The bluetooth exceeded my expectations.
R0011495,electronics,1,5,Great value. Fast shipping and the bluetooth is excellent.
R0011496,home,0,5,Surprisingly good. The quality exceeded my expectations.
R0011497,beauty,1,4,Surprisingly good. The irritation exceeded my expectations.
R0011498,beauty,1,5,Five stars. Easy to use and the scent is solid.
R0011499,beauty,1,5,Great value. Fast shipping and the value is excellent.
R0011500,electronics,1,5,Five stars. Easy to use and the screen is solid.
R0011501,pet,1,5,Love it — taste is great and it works as expected.
R0011502,pet,1,4,Surprisingly good. The training exceeded my expectations.
R0011503,electronics,1,5,Surprisingly good. The bluetooth exceeded my expectations.
R0011504,beauty,1,3,It’s okay. The hydrating is fine but nothing special.
R0011505,electronics,1,3,It’s okay. The charging is fine but nothing special.
R0011506,pet,0,2,Not worth it. The taste failed after a week.
R0011507,home,0,5,Love it — size is great and it works as expected.
R0011508,electronics,1,3,It’s okay. The setup is fine but nothing special.
R0011509,home,1,4,Five stars. Easy to use and the delivery is solid.
R0011510,electronics,1,5,Love it — battery life is great and it works as expected.
R0011511,electronics,1,3,Decent overall. The battery life could be better.
R0011512,pet,0,4,Love it — training is great and it works as expected.
R0011513,beauty,1,5,Surprisingly good. The texture exceeded my expectations.
R0011514,home,1,4,Great value. Fast shipping and the quality is excellent.
R0011515,pet,1,5,Surprisingly good. The training exceeded my expectations.
R0011516,electronics,1,5,Surprisingly good. The battery life exceeded my expectations.
R0011517,beauty,0,1,Disappointed — the skin is not good and support was unhelpful.
R0011518,home,0,5,Surprisingly good. The quality exceeded my expectations.
R0011519,electronics,1,4,Love it — sound quality is great and it works as expected.
R0011520,electronics,1,2,Poor quality. The charging is frustrating to deal with.
R0011521,electronics,1,5,Great value. Fast shipping and the charging is excellent.
R0011522,electronics,1,4,Five stars. Easy to use and the screen is solid.
R0011523,home,1,3,Average. The quality meets the basics.
R0011524,beauty,0,5,Love it — scent is great and it works as expected.
R0011525,electronics,1,5,Great value. Fast shipping and the screen is excellent.
R0011526,electronics,1,5,Love it — charging is great and it works as expected.
R0011527,fitness,1,5,Surprisingly good. The comfort exceeded my expectations.
R0011528,home,1,5,Five stars. Easy to use and the delivery is solid.
R0011529,home,0,5,Five stars. Easy to use and the quality is solid.
R0011530,beauty,1,5,Surprisingly good. The value exceeded my expectations.
R0011531,home,0,4,Great value. Fast shipping and the packaging is excellent.
R0011532,fitness,1,5,Love it — sweat is great and it works as expected.
R0011533,beauty,1,5,Five stars. Easy to use and the texture is solid.
R0011534,home,1,3,Decent overall. The delivery could be better.
R0011535,fitness,0,5,Five stars. Easy to use and the durable is solid.
R0011536,fitness,1,2,Not worth it. The workout failed after a week.
R0011537,beauty,0,4,Five stars. Easy to use and the value is solid.
R0011538,electronics,1,3,Average. The charging meets the basics.
R0011539,pet,1,5,Great value. Fast shipping and the training is excellent.
R0011540,electronics,1,5,Surprisingly good. The bluetooth exceeded my expectations.
R0011541,home,1,5,Five stars. Easy to use and the instructions is solid.
R0011542,fitness,0,5,Love it — durable is great and it works as expected.
R0011543,home,1,4,Love it — size is great and it works as expected.
R0011544,electronics,1,5,Surprisingly good. The setup exceeded my expectations.
R0011545,beauty,0,4,Great value. Fast shipping and the value is excellent.
R0011546,electronics,1,5,Five stars. Easy to use and the sound quality is solid.
R0011547,fitness,0,4,Great value. Fast shipping and the grip is excellent.
R0011548,electronics,1,4,Love it — charging is great and it works as expected.
R0011549,fitness,1,4,Love it — comfort is great and it works as expected.
R0011550,pet,0,5,Love it — taste is great and it works as expected.
R0011551,fitness,1,5,Love it — fit is great and it works as expected.
R0011552,pet,1,2,Not worth it. The training failed after a week.
R0011553,fitness,1,5,Love it — durable is great and it works as expected.
R0011554,fitness,1,4,Great value. Fast shipping and the durable is excellent.
R0011555,beauty,1,5,Surprisingly good. The value exceeded my expectations.
R0011556,fitness,1,2,Disappointed — the fit is not good and support was unhelpful.
R0011557,beauty,1,5,Great value. Fast shipping and the scent is excellent.
R0011558,home,0,4,Surprisingly good. The instructions exceeded my expectations.
R0011559,home,0,5,Love it — quality is great and it works as expected.
R0011560,home,1,5,Love it — instructions is great and it works as expected.
R0011561,fitness,1,5,Great value. Fast shipping and the fit is excellent.
R0011562,fitness,1,5,Five stars. Easy to use and the grip is solid.
R0011563,home,1,5,Surprisingly good. The size exceeded my expectations.
R0011564,beauty,1,4,Five stars. Easy to use and the skin is solid.
R0011565,home,1,5,Love it — delivery is great and it works as expected.
R0011566,home,1,4,Great value. Fast shipping and the size is excellent.
R0011567,pet,0,5,Five stars. Easy to use and the my cat is solid.
R0011568,pet,1,1,Not worth it. The taste failed after a week.
R0011569,beauty,1,5,Five stars. Easy to use and the hydrating is solid.
R0011570,fitness,0,4,Surprisingly good. The fit exceeded my expectations.
R0011571,beauty,1,5,Surprisingly good. The hydrating exceeded my expectations.
R0011572,electronics,1,4,Five stars. Easy to use and the setup is solid.
R0011573,pet,1,5,Surprisingly good. The ingredients exceeded my expectations.
R0011574,home,0,4,Five stars. Easy to use and the assembly is solid.
R0011575,pet,1,5,Great value. Fast shipping and the my cat is excellent.
R0011576,electronics,1,3,It’s okay. The sound quality is fine but nothing special.
R0011577,home,1,3,Average. The size meets the basics.
R0011578,electronics,1,4,Surprisingly good. The battery life exceeded my expectations.
R0011579,home,1,5,Surprisingly good. The packaging exceeded my expectations.
R0011580,home,1,4,Love it — size is great and it works as expected.
R0011581,pet,1,5,Five stars. Easy to use and the ingredients is solid.
R0011582,electronics,1,5,Five stars. Easy to use and the charging is solid.
R0011583,electronics,1,5,Five stars. Easy to use and the setup is solid.
R0011584,fitness,0,1,Disappointed — the sweat is not good and support was unhelpful.
R0011585,electronics,1,4,Great value. Fast shipping and the screen is excellent.
R0011586,fitness,1,5,Surprisingly good. The comfort exceeded my expectations.
R0011587,beauty,1,4,Surprisingly good. The skin exceeded my expectations.
R0011588,electronics,0,5,Love it — screen is great and it works as expected.
R0011589,fitness,0,5,Surprisingly good. The grip exceeded my expectations.
R0011590,electronics,1,5,Great value. Fast shipping and the setup is excellent.
R0011591,home,0,3,Decent overall. The size could be better.
R0011592,electronics,1,5,Great value. Fast shipping and the bluetooth is excellent.
